method,split,seed,episodes,success_rate,mean_edge_f1,mean_birth_f1,mean_death_f1,mean_graph_edit,mean_component_accuracy,mean_jam_f1,mean_safety_violation_rate,mean_chain_contact_rate,mean_pocket_contact_rate,mean_fixture_contact_rate,mean_wall_contact_rate,mean_final_progress,mean_final_y_error,mean_energy
contact_implicit_mpc_baseline,delayed_topology_transition,0,6,0.00000,0.97187,0.94792,0.98611,0.00911,0.94792,1.00000,0.81250,0.00000,0.00000,0.93750,0.01042,0.22794,0.05858,7.91176
contact_implicit_mpc_baseline,delayed_topology_transition,1,6,0.00000,0.91296,0.69213,0.97917,0.04427,0.67361,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01495,7.19616
contact_implicit_mpc_baseline,delayed_topology_transition,2,6,0.00000,0.86782,0.60764,0.83912,0.07248,0.44444,0.83333,0.81597,0.15972,0.00000,0.94097,0.00347,0.14371,0.03526,8.46533
contact_implicit_mpc_baseline,delayed_topology_transition,3,6,0.00000,0.95996,0.89815,0.99306,0.01649,0.90278,0.83333,0.80903,0.00694,0.01042,0.93403,0.00000,0.00000,0.09008,8.03981
contact_implicit_mpc_baseline,delayed_topology_transition,4,6,0.00000,0.91759,0.78993,0.98958,0.04774,0.79167,0.83333,0.80903,0.00000,0.00000,0.93403,0.00347,0.10791,0.05855,6.71407
contact_implicit_mpc_baseline,delayed_topology_transition,5,6,0.00000,0.89988,0.67419,0.98958,0.06207,0.67361,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.00904,7.02728
contact_implicit_mpc_baseline,delayed_topology_transition,6,6,0.00000,0.88437,0.51968,0.99653,0.06206,0.52431,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02608,7.71795
contact_implicit_mpc_baseline,delayed_topology_transition,7,6,0.00000,0.88090,0.51505,0.98611,0.06424,0.50694,1.00000,0.81250,0.00000,0.00000,0.93750,0.00347,0.11875,0.02818,8.00699
contact_implicit_mpc_baseline,distractor_contact,0,6,0.00000,0.87523,0.70949,0.98264,0.04167,0.69097,0.33333,0.00000,0.15972,0.14930,0.01389,0.00694,0.15902,0.22489,12.14269
contact_implicit_mpc_baseline,distractor_contact,1,6,0.00000,0.92859,0.93634,0.84491,0.02865,0.78125,0.33333,0.00000,0.47917,0.44792,0.01042,0.00000,0.43837,0.15947,11.92343
contact_implicit_mpc_baseline,distractor_contact,2,6,0.16667,0.83044,0.76296,0.71019,0.07083,0.51805,0.33333,0.00000,0.62917,0.57639,0.00000,0.00000,0.54206,0.03483,10.81588
contact_implicit_mpc_baseline,distractor_contact,3,6,0.00000,0.94571,0.90509,0.98611,0.01519,0.89931,0.33333,0.00000,0.47917,0.44792,0.01736,0.00000,0.43718,0.11773,11.98079
contact_implicit_mpc_baseline,distractor_contact,4,6,0.16667,0.91870,0.91551,0.84375,0.03246,0.77361,0.16667,0.00000,0.62430,0.57291,0.00347,0.00000,0.55382,0.10085,11.06056
contact_implicit_mpc_baseline,distractor_contact,5,6,0.00000,0.79039,0.46007,0.98611,0.07422,0.46181,0.16667,0.00000,0.15972,0.14930,0.00347,0.00000,0.13693,0.03680,11.55073
contact_implicit_mpc_baseline,distractor_contact,6,6,0.00000,0.84525,0.61227,0.97801,0.05425,0.60069,0.33333,0.00000,0.00347,0.00000,0.01389,0.00000,0.03559,0.18699,11.64534
contact_implicit_mpc_baseline,distractor_contact,7,6,0.16667,0.86620,0.75208,0.84768,0.05373,0.59930,0.00000,0.00000,0.48125,0.42361,0.00347,0.00000,0.42591,0.08639,11.54774
contact_implicit_mpc_baseline,fixture_near_wall_jam,0,6,0.00000,0.94445,0.93056,0.98611,0.01041,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02704,26.19396
contact_implicit_mpc_baseline,fixture_near_wall_jam,1,6,0.00000,0.95949,0.96875,0.98611,0.00564,0.95486,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03449,41.60789
contact_implicit_mpc_baseline,fixture_near_wall_jam,2,6,0.00000,0.98264,0.98264,1.00000,0.00217,0.98264,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03122,26.47994
contact_implicit_mpc_baseline,fixture_near_wall_jam,3,6,0.00000,0.94329,0.94792,0.98148,0.00911,0.92708,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03167,72.76596
contact_implicit_mpc_baseline,fixture_near_wall_jam,4,6,0.00000,0.93403,0.95139,0.97569,0.00911,0.92708,1.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.03919,72.81996
contact_implicit_mpc_baseline,fixture_near_wall_jam,5,6,0.00000,0.95139,0.96181,0.98958,0.00607,0.95139,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03145,57.26125
contact_implicit_mpc_baseline,fixture_near_wall_jam,6,6,0.00000,0.94213,0.94792,0.98958,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03748,57.26027
contact_implicit_mpc_baseline,fixture_near_wall_jam,7,6,0.00000,0.98958,0.98958,1.00000,0.00130,0.98958,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04117,26.72854
contact_implicit_mpc_baseline,fixture_topology_shift,0,6,0.00000,0.70139,0.45776,0.76736,0.13976,0.27778,0.83333,0.35417,0.00694,0.00000,0.23264,0.01042,0.09361,0.09706,31.34546
contact_implicit_mpc_baseline,fixture_topology_shift,1,6,0.00000,0.74456,0.43171,0.83102,0.11198,0.27778,1.00000,0.56597,0.00694,0.00347,0.47222,0.00347,0.10006,0.04681,31.24414
contact_implicit_mpc_baseline,fixture_topology_shift,2,6,0.00000,0.76609,0.53356,0.88542,0.08550,0.43750,1.00000,0.29514,0.00000,0.00000,0.20139,0.00347,0.09775,0.04228,22.11434
contact_implicit_mpc_baseline,fixture_topology_shift,3,6,0.00000,0.80475,0.66898,0.89931,0.09375,0.59027,0.83333,0.20833,0.00694,0.00000,0.15625,0.01042,0.28797,0.13247,18.89961
contact_implicit_mpc_baseline,fixture_topology_shift,4,6,0.00000,0.71644,0.36574,0.89352,0.11502,0.27431,0.83333,0.33681,0.00347,0.00347,0.29514,0.00000,0.07019,0.02276,29.39903
contact_implicit_mpc_baseline,fixture_topology_shift,5,6,0.00000,0.58236,0.16783,0.87037,0.21267,0.08333,0.83333,0.25347,0.00000,0.00000,0.15972,0.00000,0.00000,0.01857,33.57364
contact_implicit_mpc_baseline,fixture_topology_shift,6,6,0.00000,0.61296,0.22454,0.91898,0.20139,0.18750,0.50000,0.15625,0.00347,0.00000,0.09722,0.00347,0.08926,0.04124,23.74803
contact_implicit_mpc_baseline,fixture_topology_shift,7,6,0.00000,0.66829,0.32489,0.89468,0.16363,0.20834,0.83333,0.44792,0.00000,0.00000,0.35069,0.00000,0.00000,0.01462,29.65226
contact_implicit_mpc_baseline,friction_mass_shift,0,6,0.00000,0.85266,0.70949,0.68866,0.07639,0.69444,0.50000,0.00000,0.47917,0.44792,0.00000,0.01042,0.65495,0.06219,12.20071
contact_implicit_mpc_baseline,friction_mass_shift,1,6,0.16667,0.91782,0.90000,0.86458,0.03151,0.74792,0.50000,0.00000,0.46944,0.42361,0.00000,0.01042,0.78022,0.13209,11.72048
contact_implicit_mpc_baseline,friction_mass_shift,2,6,0.16667,0.93843,0.87107,0.99190,0.01771,0.85833,0.50000,0.00000,0.46944,0.43056,0.00000,0.01042,0.79836,0.11675,11.88238
contact_implicit_mpc_baseline,friction_mass_shift,3,6,0.16667,0.95810,0.92778,0.99653,0.00946,0.92431,0.50000,0.00000,0.46944,0.42361,0.00000,0.00347,0.53145,0.05902,11.84013
contact_implicit_mpc_baseline,friction_mass_shift,4,6,0.16667,0.91088,0.88264,0.85139,0.03325,0.73403,0.50000,0.00000,0.46944,0.43056,0.00000,0.01042,0.67738,0.08032,11.36001
contact_implicit_mpc_baseline,friction_mass_shift,5,6,0.33333,0.95717,0.91944,0.99653,0.01051,0.91597,0.33333,0.00000,0.61944,0.54861,0.00000,0.00347,0.68130,0.07391,11.26094
contact_implicit_mpc_baseline,friction_mass_shift,6,6,0.33333,0.90185,0.86806,0.84305,0.03785,0.71389,0.50000,0.00000,0.47153,0.41806,0.00000,0.00694,0.82097,0.14425,11.57137
contact_implicit_mpc_baseline,friction_mass_shift,7,6,0.33333,0.96014,0.92500,0.99653,0.00981,0.92153,0.33333,0.00000,0.61944,0.54861,0.00000,0.00347,0.65468,0.05450,11.20130
contact_implicit_mpc_baseline,nominal_push_to_pocket,0,6,0.16667,0.97315,0.96389,1.00000,0.00452,0.96389,0.00000,0.00000,0.94861,0.87152,0.00000,0.00000,0.81385,0.02419,11.23280
contact_implicit_mpc_baseline,nominal_push_to_pocket,1,6,0.33333,0.82917,0.82361,0.98958,0.02899,0.82014,0.16667,0.00000,0.77916,0.69792,0.00347,0.00000,0.73271,0.02192,26.51501
contact_implicit_mpc_baseline,nominal_push_to_pocket,2,6,0.33333,0.96732,0.94583,1.00000,0.00677,0.94583,0.00000,0.00000,0.93889,0.84722,0.00000,0.00000,0.81407,0.01321,10.99338
contact_implicit_mpc_baseline,nominal_push_to_pocket,3,6,0.33333,0.97315,0.94722,1.00000,0.00660,0.94722,0.00000,0.00000,0.93889,0.85417,0.00000,0.00000,0.81567,0.01567,11.07820
contact_implicit_mpc_baseline,nominal_push_to_pocket,4,6,0.33333,0.96366,0.95069,1.00000,0.00616,0.95069,0.00000,0.00000,0.93889,0.85069,0.00000,0.00000,0.81677,0.01157,11.33611
contact_implicit_mpc_baseline,nominal_push_to_pocket,5,6,0.33333,0.97153,0.95903,1.00000,0.00512,0.95903,0.00000,0.00000,0.93889,0.84722,0.00000,0.00000,0.81758,0.01664,11.16936
contact_implicit_mpc_baseline,nominal_push_to_pocket,6,6,0.16667,0.97754,0.96597,1.00000,0.00495,0.96041,0.00000,0.00000,0.95694,0.87153,0.00000,0.00000,0.81568,0.02077,11.21392
contact_implicit_mpc_baseline,nominal_push_to_pocket,7,6,0.00000,0.97847,0.96181,1.00000,0.00477,0.96181,0.00000,0.00000,0.95833,0.89583,0.00000,0.00000,0.81120,0.01297,11.08061
contact_implicit_mpc_baseline,pocket_relocation,0,6,0.16667,0.84863,0.73600,0.84375,0.05391,0.57917,0.16667,0.13542,0.63264,0.42361,0.15625,0.00694,0.42325,0.10876,25.63031
contact_implicit_mpc_baseline,pocket_relocation,1,6,0.16667,0.96470,0.93611,1.00000,0.00972,0.93611,0.00000,0.00000,0.94514,0.87153,0.00000,0.00000,0.81591,0.12264,11.52620
contact_implicit_mpc_baseline,pocket_relocation,2,6,0.00000,0.94190,0.94792,0.84954,0.02648,0.80556,0.00000,0.00000,0.95833,0.89583,0.00347,0.00000,0.81502,0.13655,11.04182
contact_implicit_mpc_baseline,pocket_relocation,3,6,0.16667,0.97801,0.96042,1.00000,0.00495,0.96042,0.00000,0.00000,0.94861,0.87500,0.00000,0.00000,0.81706,0.12191,11.07896
contact_implicit_mpc_baseline,pocket_relocation,4,6,0.00000,0.96748,0.93981,1.00000,0.00868,0.94444,0.00000,0.00000,0.95833,0.89930,0.00000,0.00000,0.81239,0.10245,10.90052
contact_implicit_mpc_baseline,pocket_relocation,5,6,0.33333,0.91120,0.87014,0.98611,0.01970,0.87014,0.00000,0.00000,0.78264,0.70139,0.00347,0.00347,0.67830,0.11453,26.21153
contact_implicit_mpc_baseline,pocket_relocation,6,6,0.16667,0.95972,0.93264,1.00000,0.01016,0.94653,0.00000,0.00000,0.94861,0.87152,0.00000,0.00000,0.81490,0.09066,11.37279
contact_implicit_mpc_baseline,pocket_relocation,7,6,0.16667,0.97653,0.95070,1.00000,0.00616,0.95070,0.00000,0.00000,0.94861,0.87153,0.00000,0.00000,0.81818,0.10977,11.43129
distance_threshold_graph,actuator_limit_chain,0,6,0.00000,0.84710,0.64583,0.85185,0.07075,0.49653,1.00000,0.75347,0.00000,0.00000,0.71875,0.00347,0.11401,0.03701,15.52956
distance_threshold_graph,actuator_limit_chain,1,6,0.00000,0.81644,0.65625,0.79051,0.09852,0.48264,0.83333,0.76389,0.00694,0.00347,0.73611,0.00347,0.20803,0.03953,13.49591
distance_threshold_graph,actuator_limit_chain,2,6,0.00000,0.82396,0.52315,0.87269,0.09158,0.42361,0.83333,0.52083,0.15972,0.14930,0.51736,0.01042,0.35133,0.09883,11.45054
distance_threshold_graph,actuator_limit_chain,3,6,0.00000,0.94271,0.89352,0.94908,0.02214,0.83681,0.83333,0.65972,0.15625,0.14930,0.71181,0.01042,0.46784,0.15302,11.40325
distance_threshold_graph,actuator_limit_chain,4,6,0.00000,0.86435,0.76042,0.93056,0.04297,0.70486,0.83333,0.65972,0.01042,0.01042,0.68403,0.01736,0.64926,0.12879,14.83020
distance_threshold_graph,actuator_limit_chain,5,6,0.00000,0.81073,0.32812,0.90972,0.10634,0.27431,0.66667,0.67014,0.02083,0.15972,0.73958,0.00694,0.44771,0.05518,10.48254
distance_threshold_graph,actuator_limit_chain,6,6,0.00000,0.91713,0.74306,0.94792,0.04167,0.71875,1.00000,0.80556,0.01042,0.00694,0.90625,0.01389,0.43339,0.11381,10.65745
distance_threshold_graph,actuator_limit_chain,7,6,0.00000,0.88114,0.61111,0.93981,0.05989,0.55903,0.83333,0.80556,0.01042,0.00694,0.88542,0.00000,0.06957,0.08583,13.45350
distance_threshold_graph,combined_extreme_stress,0,6,0.00000,0.63252,0.23959,0.81134,0.16580,0.11111,0.66667,0.32292,0.00000,0.00000,0.18056,0.00347,0.11971,0.05351,33.56886
distance_threshold_graph,combined_extreme_stress,1,6,0.00000,0.71817,0.38773,0.85648,0.11892,0.26042,1.00000,0.31597,0.00000,0.00000,0.20139,0.00000,0.00000,0.02835,30.69171
distance_threshold_graph,combined_extreme_stress,2,6,0.00000,0.47604,0.11331,0.90625,0.14670,0.06597,0.83333,0.08333,0.00000,0.00000,0.05903,0.02778,0.00000,0.06797,45.99838
distance_threshold_graph,combined_extreme_stress,3,6,0.00000,0.70139,0.35301,0.91435,0.12153,0.26736,0.50000,0.14583,0.15278,0.14930,0.10764,0.00347,0.27678,0.04916,25.31146
distance_threshold_graph,combined_extreme_stress,4,6,0.00000,0.64410,0.26782,0.79861,0.15755,0.09375,0.83333,0.39931,0.00000,0.00000,0.22570,0.00347,0.12971,0.06672,38.47265
distance_threshold_graph,combined_extreme_stress,5,6,0.00000,0.65984,0.34768,0.82570,0.16319,0.20833,0.50000,0.26736,0.01042,0.00000,0.15972,0.01042,0.10939,0.15248,30.09989
distance_threshold_graph,combined_extreme_stress,6,6,0.00000,0.51933,0.18889,0.87153,0.27083,0.14930,0.33333,0.13194,0.00000,0.00000,0.08681,0.00347,0.14001,0.06563,24.87363
distance_threshold_graph,combined_extreme_stress,7,6,0.00000,0.77488,0.46701,0.93634,0.08811,0.39583,1.00000,0.28819,0.00000,0.00000,0.28472,0.00000,0.00000,0.01007,24.45302
distance_threshold_graph,combined_stress,0,6,0.33333,0.90477,0.83704,0.92315,0.03629,0.75416,0.50000,0.26042,0.44653,0.40278,0.25000,0.01389,0.67919,0.08925,13.08809
distance_threshold_graph,combined_stress,1,6,0.16667,0.84081,0.66713,0.89618,0.06406,0.57708,0.83333,0.24306,0.14514,0.12847,0.20278,0.01389,0.39301,0.13472,14.56568
distance_threshold_graph,combined_stress,2,6,0.00000,0.90185,0.73843,0.93056,0.04384,0.65625,0.50000,0.23611,0.47569,0.44792,0.17708,0.00347,0.62104,0.07446,16.54522
distance_threshold_graph,combined_stress,3,6,0.00000,0.86528,0.77593,0.84375,0.05946,0.65278,0.66667,0.36458,0.31945,0.30556,0.31250,0.00694,0.61591,0.10107,14.24034
distance_threshold_graph,combined_stress,4,6,0.00000,0.81261,0.71412,0.76852,0.07726,0.49653,1.00000,0.48611,0.00694,0.00000,0.34028,0.01042,0.49387,0.16134,20.66070
distance_threshold_graph,combined_stress,5,6,0.16667,0.86477,0.76562,0.89931,0.07014,0.70278,0.66667,0.24653,0.29653,0.27778,0.23611,0.01042,0.55376,0.09315,14.68390
distance_threshold_graph,combined_stress,6,6,0.00000,0.88009,0.77431,0.93889,0.04905,0.73958,0.50000,0.12153,0.47222,0.44792,0.10764,0.01042,0.77423,0.10491,13.44787
distance_threshold_graph,combined_stress,7,6,0.00000,0.83866,0.48611,0.94908,0.08290,0.43750,0.66667,0.51389,0.31250,0.30208,0.48611,0.00347,0.39479,0.06665,19.24362
distance_threshold_graph,contact_chain_transfer,0,6,0.00000,0.92963,0.93055,0.83565,0.02951,0.76389,0.83333,0.00000,0.15972,0.14930,0.00000,0.01389,0.42711,0.12175,11.56095
distance_threshold_graph,contact_chain_transfer,1,6,0.00000,0.97569,0.96180,1.00000,0.00478,0.96180,0.83333,0.00000,0.15972,0.14930,0.00000,0.00000,0.13666,0.02241,12.15218
distance_threshold_graph,contact_chain_transfer,2,6,0.00000,0.96296,0.93056,0.99306,0.00955,0.92361,0.83333,0.00000,0.15972,0.14930,0.00000,0.01042,0.35219,0.09966,10.70874
distance_threshold_graph,contact_chain_transfer,3,6,0.00000,0.95486,0.90625,0.99306,0.01259,0.89930,0.66667,0.00000,0.31944,0.29861,0.00000,0.00694,0.46130,0.12789,11.59353
distance_threshold_graph,contact_chain_transfer,4,6,0.00000,0.95370,0.92708,0.98958,0.01042,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.18485,0.09334,19.50272
distance_threshold_graph,contact_chain_transfer,5,6,0.00000,0.93299,0.92361,0.84607,0.02951,0.76736,0.50000,0.00000,0.47917,0.45139,0.00000,0.00694,0.60655,0.08493,11.78352
distance_threshold_graph,contact_chain_transfer,6,6,0.16667,0.89769,0.92778,0.71250,0.04566,0.63472,0.66667,0.00000,0.30972,0.27431,0.00000,0.00347,0.37887,0.07510,11.47766
distance_threshold_graph,contact_chain_transfer,7,6,0.16667,0.93796,0.95208,0.86875,0.02309,0.81528,0.50000,0.00000,0.46944,0.42361,0.00000,0.00347,0.50333,0.05117,11.27365
distance_threshold_graph,contact_sensor_noise_burst,0,6,0.33333,0.95780,0.91991,0.99537,0.01294,0.91181,0.16667,0.00000,0.78403,0.69792,0.00000,0.00347,0.79342,0.06158,11.74651
distance_threshold_graph,contact_sensor_noise_burst,1,6,0.00000,0.96501,0.93287,0.98611,0.01042,0.91667,0.16667,0.00000,0.80208,0.74652,0.00347,0.00347,0.79137,0.05934,11.39308
distance_threshold_graph,contact_sensor_noise_burst,2,6,0.16667,0.89931,0.73218,0.94097,0.04288,0.66736,0.50000,0.11806,0.46944,0.42361,0.07986,0.01389,0.74308,0.11793,14.32082
distance_threshold_graph,contact_sensor_noise_burst,3,6,0.16667,0.94895,0.91922,0.97292,0.01563,0.88195,0.33333,0.00000,0.63125,0.57292,0.00000,0.00347,0.64497,0.03407,11.50538
distance_threshold_graph,contact_sensor_noise_burst,4,6,0.33333,0.95896,0.89444,0.99537,0.01450,0.89097,0.33333,0.13542,0.61944,0.54861,0.15972,0.00347,0.77097,0.06877,10.97176
distance_threshold_graph,contact_sensor_noise_burst,5,6,0.16667,0.95966,0.92704,0.98704,0.01215,0.91111,0.16667,0.00000,0.78889,0.72222,0.00347,0.00347,0.78432,0.04177,11.42248
distance_threshold_graph,contact_sensor_noise_burst,6,6,0.16667,0.94527,0.86921,0.98472,0.01927,0.85625,0.16667,0.00000,0.78542,0.72222,0.00347,0.00000,0.79595,0.06840,11.23789
distance_threshold_graph,contact_sensor_noise_burst,7,6,0.33333,0.89835,0.77176,0.98958,0.03342,0.75694,0.33333,0.00000,0.61944,0.55208,0.00000,0.00694,0.76149,0.08758,11.96933
distance_threshold_graph,delayed_topology_transition,0,6,0.00000,0.96991,0.93056,1.00000,0.01041,0.94444,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.12349,0.06232,7.92769
distance_threshold_graph,delayed_topology_transition,1,6,0.00000,0.91296,0.66551,0.99653,0.04427,0.67361,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01495,7.19666
distance_threshold_graph,delayed_topology_transition,2,6,0.00000,0.87685,0.65394,0.83102,0.06684,0.48958,0.83333,0.81597,0.15972,0.00000,0.94097,0.00347,0.14219,0.05894,8.14127
distance_threshold_graph,delayed_topology_transition,3,6,0.00000,0.93912,0.79977,0.98495,0.02951,0.79861,0.83333,0.80903,0.00694,0.01042,0.93403,0.00000,0.00000,0.09088,8.04844
distance_threshold_graph,delayed_topology_transition,4,6,0.00000,0.91979,0.80382,0.99653,0.04644,0.80903,0.83333,0.81250,0.00000,0.00000,0.93750,0.00347,0.10914,0.03786,6.67705
distance_threshold_graph,delayed_topology_transition,5,6,0.00000,0.89710,0.67593,0.98958,0.06207,0.67361,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.00904,7.02882
distance_threshold_graph,delayed_topology_transition,6,6,0.00000,0.88437,0.51967,0.99653,0.06206,0.52431,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02608,7.72475
distance_threshold_graph,delayed_topology_transition,7,6,0.00000,0.87813,0.49653,0.99306,0.06597,0.49305,1.00000,0.81250,0.00000,0.00000,0.93750,0.00347,0.11678,0.06185,8.01053
distance_threshold_graph,distractor_contact,0,6,0.00000,0.87755,0.72685,0.97454,0.04080,0.69792,0.33333,0.00000,0.15972,0.14930,0.01389,0.00694,0.15874,0.21949,12.14135
distance_threshold_graph,distractor_contact,1,6,0.00000,0.92859,0.92708,0.85185,0.02865,0.78125,0.33333,0.00000,0.47917,0.44792,0.01042,0.00000,0.43849,0.16386,11.91197
distance_threshold_graph,distractor_contact,2,6,0.16667,0.83044,0.75370,0.73218,0.07083,0.51805,0.33333,0.00000,0.62917,0.57639,0.00000,0.00000,0.54206,0.03496,10.82951
distance_threshold_graph,distractor_contact,3,6,0.00000,0.91273,0.89120,0.85417,0.03472,0.74653,0.33333,0.00000,0.31944,0.29861,0.01389,0.00000,0.30068,0.10883,11.83864
distance_threshold_graph,distractor_contact,4,6,0.16667,0.91870,0.92569,0.84144,0.03246,0.77361,0.16667,0.00000,0.62430,0.57291,0.00347,0.00000,0.55381,0.09962,11.07664
distance_threshold_graph,distractor_contact,5,6,0.00000,0.83600,0.59491,0.98958,0.05685,0.59375,0.16667,0.00000,0.15972,0.14930,0.00694,0.00000,0.14097,0.07085,11.38978
distance_threshold_graph,distractor_contact,6,6,0.00000,0.84409,0.61111,0.97917,0.05469,0.59722,0.33333,0.00000,0.00347,0.00000,0.01389,0.00000,0.03533,0.17631,12.10072
distance_threshold_graph,distractor_contact,7,6,0.16667,0.86678,0.75903,0.84144,0.05373,0.60278,0.00000,0.00000,0.48125,0.42361,0.00347,0.00000,0.42596,0.08706,11.54252
distance_threshold_graph,fixture_near_wall_jam,0,6,0.00000,0.97801,0.97570,1.00000,0.00303,0.97570,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02704,10.85158
distance_threshold_graph,fixture_near_wall_jam,1,6,0.00000,0.96759,0.97222,0.99537,0.00434,0.96528,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03449,41.65402
distance_threshold_graph,fixture_near_wall_jam,2,6,0.00000,0.98611,0.98611,1.00000,0.00173,0.98611,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03122,26.48915
distance_threshold_graph,fixture_near_wall_jam,3,6,0.00000,0.95371,0.96065,0.97917,0.00781,0.93750,1.00000,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.03167,57.25832
distance_threshold_graph,fixture_near_wall_jam,4,6,0.00000,0.95023,0.95833,0.97569,0.00825,0.93403,1.00000,0.00000,0.00000,0.00000,0.00000,0.01389,0.00000,0.03919,72.71486
distance_threshold_graph,fixture_near_wall_jam,5,6,0.00000,0.93056,0.93750,0.97801,0.01085,0.91667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03145,56.56731
distance_threshold_graph,fixture_near_wall_jam,6,6,0.00000,0.93750,0.94792,0.98495,0.00868,0.93056,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03748,56.80554
distance_threshold_graph,fixture_near_wall_jam,7,6,0.00000,0.95949,0.93056,0.99306,0.00955,0.92708,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04117,42.06657
distance_threshold_graph,fixture_topology_shift,0,6,0.00000,0.69572,0.46065,0.76968,0.14453,0.28472,0.83333,0.35417,0.00694,0.00000,0.23264,0.00347,0.09372,0.08674,31.20560
distance_threshold_graph,fixture_topology_shift,1,6,0.00000,0.79456,0.54630,0.86574,0.08681,0.42361,0.83333,0.47222,0.16320,0.15278,0.39236,0.00000,0.23376,0.10217,27.13017
distance_threshold_graph,fixture_topology_shift,2,6,0.00000,0.75220,0.52894,0.88773,0.08724,0.42361,1.00000,0.29514,0.00000,0.00000,0.20139,0.00347,0.09762,0.04474,22.08230
